Interne-ID;Function-Head;Funktion-Hit;Head;ID-Head;ID-NZZ;ID-Token;Meta-Kopf;sentence;Oberkategorie;Unterkategorie;Status;Agens;Kommentar;externe Funktion;prozess;pFREQ;AuW;pure;agent;method;degree;proposition;KONJ;FRAME;SADV;extern;KAUS;TEMP;FREQ;BU;LOC;intern;INST;KOM;SH;iLOC
1;VVFIN;ADJD;spinnen;17;NZZ_1994_11_03_a108_seg15_s2;14;Full|3|Sg|Pres|Ind;Die Goldmarie hat bei ihrer Stiefmutter ein hartes Leben, obwohl sie unermüdlich fleissig am Brunnenrand spinnt, bis der Finger blutet und die Spindel in den Brunnen fällt .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
2;VVIMP;ADJD;rüsten;26;NZZ_1994_11_01_a4_seg11_s12;28;Full|3|Sg|Pres|Ind;China hat sich zudem vorderhand darauf versteift, eine Einigung könne nur in individuellen, nicht in gemeinsamen Verhandlungen der Anrainerstaaten gefunden werden - und rüstet derweil fleissig weiter auf .;prozess;agensorientiert;done;anim_like;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
3;VVPP;ADJD;lektorieren;6;NZZ_1998_03_24_a120_seg3_s19;4;Full|Psp;In Berlin wurde fleissig daran lektoriert .;prozess;agensorientiert;done;ambiguous;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
4;VVPP;ADJD;arbeiten;33;NZZ_1996_03_23_a191_seg3_s15;32;Full|Psp;So ganz wohl scheint Müller dabei jedoch nicht gewesen zu sein, haben doch die Aufführungen ( fast ein Jahr später ) gezeigt, dass ganz speziell an den Frauenfiguren noch fleissig gearbeitet worden ist : Auf die Frage des alten Peer, wo denn sein Ich sein ganzes Leben über gesteckt habe, antwortet Solveig zwar Ibsen-konform « In meinem Glauben, in meinem Hoffen, in meinem Lieben », doch nun abgewandt und mit monotoner Stimme .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
5;VVPP;ADJD;mitschreiben;22;NZZ_1999_08_25_a174_seg3_s9;21;Full|Psp;Zwei, drei Fragen zum Befinden, zur Hitze, zur zurückliegenden Krankheitsgeschichte, nichts Neues also, auch wenn fleissig mitgeschrieben wird, wenn Kipketer mit einem Lächeln im Gesicht erklärt, dass jedes Rennen ein perfektes Rennen sei - so what ?;prozess;agensorientiert;done;unknown;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
6;VVFIN;ADJD;bewirtschaften;20;NZZ_1994_07_04_a83_seg5_s7;16;Full|3|Pl|Past|Ind;Matthias bleibt ein Anarch, wie es Vater und Grossvater schon waren, obwohl sie fleissig einen mageren Boden bewirtschafteten .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
7;VVPP;ADJD;musizieren;21;NZZ_1996_09_14_a194_seg2_s6;17;Full|Psp;- Erstaunlich - und gewiss Musik in den Ohren der Klavierlehrkräfte - ist auch, wie fleissig in der Schweiz musiziert wird : Ein Drittel der befragten 15- bis 74jährigen Spielerinnen und Spieler greift täglich in die Tasten, und im Durchschnitt wird an fünf Tagen pro Woche, Stunden gespielt .;prozess;agensorientiert;done;unknown;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
8;VVPP;ADJD;panaschieren;5;NZZ_1999_03_16_a232_seg4_s15;4;Full|Psp;Nicht nur wird fleissig panaschiert und kumuliert und auf den Wahllisten gestrichen .;prozess;agensorientiert;done;unknown;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
9;VVINF;ADJD;geben;13;NZZ_1994_08_06_a208_seg5_s13;12;Full|-2;Wer wünsche, dass er nicht wie Mozart ende, möge fleissig geben .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
10;VVPP;ADJD;produzieren;7;NZZ_1999_01_22_a174_seg6_s1;6;Full|Psp;In England wird zurzeit besonders fleissig produziert - u. a. auch ein neuer Bond-Film .;prozess;agensorientiert;done;unknown;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
11;VVIMP;ADJD;üben;22;NZZ_1994_04_06_a25_seg7_s5;26;Full|3|Sg|Pres|Ind;Das getreu nach sowjetischem Speznas-Vorbild ausgebildete ehemalige Luftlanderegiment in Luftwaffenuniform, das direkt der Streitkräfteführung unter Generalstabschef Petrow unterstellt ist, übt zwar noch immer fleissig Nahkampfausbildung .;prozess;agensorientiert;done;anim_like;unvollständig;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
12;VVFIN;ADJD;verteilen;20;NZZ_1999_03_29_a146_seg5_s3;23;Full|3|Sg|Past|Ind;Der heutige Trainer im FC Luzern, der dem Spiel als Co-Kommentator des Schweizer Fernsehens DRS beigewohnt hatte, verteilte im Flughafengebäude fleissig Komplimente an die Adresse der Protagonisten und bekräftigte seine Begeisterung mit Händedruck .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
13;VVFIN;ADJD;schütten;12;NZZ_1995_02_25_a199_seg3_s3;13;Full|3|Sg|Pres|Ind;Zielgenau langt seine Rechte in die offenen Wunden der Gesellschaft und schüttet fleissig Salz nach .;prozess;agensorientiert;done;anim;AGENS metonymisch/metaphorisch;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
14;VVPP;ADJD;verteilen;13;NZZ_1998_05_14_a184_seg7_s6;12;Full|Psp;Die roten Herzen aus Schokolade übrigens konnten im Laufe des Abends fleissig verteilt werden .;prozess;agensorientiert;done;unknown;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
15;VVFIN;ADJD;ranken;21;NZZ_1998_05_22_a122_seg2_s11;29;Full|3|Pl|Pres|Ind;Während die Titel von Clariant (, ) vor allem von einer Empfehlung von Merrill Lynch zu profitieren schienen, ranken sich um Alusuisse und Ems Chemie weiterhin fleissig die Spekulationen .;prozess;rein;done;inanim;AGENS metonymisch/metaphorisch;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
16;VVFIN;ADJD;üben;9;NZZ_1997_04_29_a185_seg2_s10;8;Full|3|Pl|Pres|Ind;Dass die Racketkünstler selbst während der Turniere fleissig üben und in Trainingswochen bis zu acht Stunden täglich auf dem Platz stehen, interessiert nicht .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
17;VVPP;ADJD;produzieren;52;NZZ_1994_09_02_a184_seg3_s3;51;Full|Psp;Der Anspruch von Regisseuren und Autoren, hinter den Mythen des Weste ( r ) ns die Fährte der historischen Wahrheit zu suchen, ist also nicht neu, aber im Gegensatz zum alten Western ist er in den aktuellen Beispielen des Genres, wie sie seit einigen Jahren wieder fleissig produziert werden, gewiss eine Konstante - die Werte des Western lassen sich heute nicht mehr in Unschuld reproduzieren .;prozess;agensorientiert;done;unknown;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
18;VVFIN;ADJD;geben;14;NZZ_1993_04_13_a187_seg2_s12;17;Full|3|Pl|Pres|Ind;Die paar Erwachsenen, die stolz ihre mit Münzen gelöcherten Trophäen herumzeigen, geben denn auch fleissig Tips ab, welcher Dreh und welche schwungvolle Handbewegung zum Erfolg führen könnten .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
19;VVFIN;ADJD;kaufen;2;NZZ_1999_11_05_a246_seg2_s22;6;Full|3|Sg|Pres|Ind;"Dafür kauft die Kundschaft aber fleissig Geräte für die Endbenutzer ; Das PC-Geschäft scheint zu florieren .";prozess;agensorientiert;done;anim_like;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
20;VVFIN;ADJD;arbeiten;6;NZZ_1996_09_10_a186_seg10_s1;9;Full|3|Pl|Pres|Ind;An den Modeträumen der Haute-Couture-Designer arbeiten Schweizer Textilunternehmen fleissig mit : Ständig kreieren und entwickeln sie neue, qualitativ hochstehende Stoffe und Materialien .;prozess;agensorientiert;done;anim_like;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
21;VVFIN;ADJD;notieren;13;NZZ_1998_01_09_a179_seg6_s3;14;Full|3|Pl|Pres|Ind;Da stellen sich Männlein und Weiblein wieder und wieder ein Bein, notieren fleissig den Fall auf Papier, studieren das Ganze anatomisch objektiv .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
22;VVFIN;ADJD;machen;40;NZZ_1999_11_26_a211_seg6_s8;32;Full|3|Sg|Pres|Ind;Seinen Körper müsse er künftig schonen, sagte der Sohn eines Football-Trainers, der sich nun nur noch um seine Familie kümmert, von einem VIP-Empfang zum anderen hetzt und dazwischen fleissig Reklame für die wintertauglichen Allradfahrzeuge seines Autounternehmens macht .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
23;VVINF;ADJD;trainieren;18;NZZ_1997_12_13_a211_seg7_s15;17;Full|3|Pl|Pres|Ind;Allein, das Steinmaterial ist offenbar so widerstandsfähig, dass selbst Curler, die seit Jahrzehnten fleissig trainieren und an Turnieren teilnehmen, sich nicht daran erinnern, die Rule 4 ( 3 ) je angewendet zu haben .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
24;VVPP;ADJD;arbeiten;20;NZZ_1996_03_26_a145_seg3_s9;19;Full|Psp;Seither ist nicht nur viel Wasser die Themse hinuntergeflossen, die « Comic Strip » -Leute haben auch fleissig gearbeitet und über dreissig unterschiedlich lange Fernsehfilme produziert .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
25;VVFIN;ADJD;rennen;2;NZZ_1997_07_24_a151_seg3_s23;3;Full|3|Pl|Past|Ind;Sie rannten fleissig und intervenierten hartnäckig und willig, aber ihre ( technischen ) Mittel blieben beschränkt .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
26;VVPP;ADJD;sammeln;41;NZZ_1999_08_21_a227_seg3_s16;40;Full|Psp;Der HWV-Student, Sohn des Präsidenten des Rennvereins Zürich und selber Präsident des Schweizer Rennreiter-Verbandes, wirbt auf einer eigenen Homepage wacker für die Fegentri und veröffentlicht darauf immer wieder News und Resultate, welche von Montesquieus Adlaten zwar fleissig gesammelt, nie aber sofort weiterverbreitet werden .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
27;VVFIN;ADJD;sammeln;34;NZZ_1994_01_11_a50_seg9_s11;31;Full|3|Pl|Pres|Ind;Die offensichtlich gegen « Reiche » gerichtete ATP-Steuer trifft in der Praxis aber auch und vor allem die Mittelschicht, also vor allem jene Leute, die Jahr für Jahr fleissig ATP- Punkte sammeln, ohne in die Nähe des « Spitzeneinkommens » (, BB ) zu gelangen .;prozess;agensorientiert;done;anim_like;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
28;VVFIN;ADJD;machen;17;NZZ_1995_03_21_a127_seg3_s27;19;Full|3|Sg|Pres|Ind;Es ist ihr erlaubt, in begrenztem Umfang Anteile an Kabelgesellschaften zu erwerben, und davon macht sie fleissig Gebrauch .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
29;VVPP;ADJD;sammeln;27;NZZ_1999_03_27_a246_seg5_s3;25;Full|Psp;Seine unterhaltsame Eloquenz und sein gewinnender Charme hatten sich in den letzten Tagen verflüchtigt, nachdem ein Teil der Medien der Prophetie gehuldigt und fleissig Argumente gesammelt hatte, die beweisen sollten, mit Gress als SFV-Coach sei nicht zu gewinnen .;prozess;agensorientiert;done;anim_like;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
30;VVPP;ADJD;herumschieben;9;NZZ_1998_07_31_a222_seg16_s3;8;Full|Psp;In diesem Bereich wird der Schwarze Peter fleissig herumgeschoben, von den Sendeverantwortlichen zu den potentiellen Anbietern von Stoffen und von tatsächlichen Stoffanbietern postwendend wieder zurück an die Adresse der Fernsehchefs .;prozess;agensorientiert;done;unknown;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
31;VVFIN;ADJD;recherchieren;5;NZZ_1996_09_09_a160_seg3_s3;4;Full|Psp;Und er hat fleissig recherchiert für diesen Roman von der Ermordung der schönen Titelheldin ( Apache und Taos Pueblo ) durch einen Klanbruder ihres Mannes ( Navajo ), der zuvor durch Hexerei den Tod ihres Schwagers verursacht hat und ihren Mann dem Alkohol hat verfallen lassen .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
32;VVINF;ADJD;hantieren;38;NZZ_1999_09_03_a211_seg4_s2;35;Full|3|Pl|Pres|Ind;Jahrelang spöttelte der Gründervater des deutschen Privatfernsehens, Helmut Thoma, über jene High-Tech-Propheten, welche die als Couch potatoes geschmähten Fernsehzuschauer als aussterbende Spezies betrachten und von einer Zukunft träumen, wo alle fleissig mit Geräten hantieren und ja nie regungslos in die Bildröhre starren .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
33;VVFIN;ADJD;hämmern;7;NZZ_1999_06_19_a272_seg4_s34;11;Full|3|Sg|Past|Ind;Beim Verlassen des Lokals gegen Mitternacht hämmerte es rundherum noch fleissig .;prozess;agensorientiert;done;unknown;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
34;VVINF;ADJD;gelten;21;NZZ_1999_04_01_a289_seg10_s3;20;Full|3|Pl|Pres|Ind;Und nur ein kleines Stück ist es von den Strandhotels in das Fischerdorf Chinatown, dessen Bewohner als besonders fleissig gelten .;nd;nd;not of interest;;vergleich;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
35;VVPP;ADJD;pinseln;8;NZZ_1998_06_13_a261_seg3_s4;7;Full|Psp;Und sogar in der Grossstadt wird fleissig gepinselt und geschmirgelt, um das Toskana-Gefühl in die eigenen vier Wände zu holen .;prozess;agensorientiert;done;unknown;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
36;VVPP;ADJD;üben;16;NZZ_1995_06_22_a108_seg3_s14;15;Full|Psp;Er fand seinen Ton im dritten Satz, dessen spiccato -Stellen und Doppelgriffe er fleissig geübt hat .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
37;VVFIN;ADJD;benützen;44;NZZ_1995_09_09_a154_seg2_s17;40;Full|-2;Doch die nur 23 Minuten Fahrzeit nach Zürich Stadelhofen und die an der Einweihung wieder deutlich zum Ausdruck gekommene Bahnbegeisterung des Gemeindepräsidenten Werner Wiesendanger dürften dazu beitragen, dass die Fehraltorfer und ihre Nachbarn aus Gemeinden mit Postautoanschluss trotzdem fleissig den öffentlichen Verkehr benützen .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
38;VVFIN;ADJD;rauchen;3;NZZ_1999_01_04_a137_seg3_s4;4;Full|1|Pl|Past|Subj;Sie alle rauchten fleissig Havannazigarren, jenes edle Exportprodukt, das Kuba, so die Einschätzung von Experten, wirtschaftlich bis heute am Leben hält .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
39;VVFIN;ADJD;tragen;16;NZZ_1997_11_19_a187_seg2_s14;10;Full|3|Sg|Pres|Ind;Ob die Weibchen allein durch Beobachten abschätzen, wie fleissig ein Männchen Kräuter ins Nest trägt, ist fraglich .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
40;VVFIN;ADJD;einsammeln;4;NZZ_1999_01_19_a174_seg3_s3;3;Full|-2;Die Punkte fleissig einsammeln, ohne darauf zu achten, wie der Ball über das Netz fliegt, selbst wenn die Gegnerin letztlich mit gerissener Saite den Ball ins Aus spielt .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
41;VVFIN;ADJD;gucken;6;NZZ_1994_02_17_a114_seg3_s10;7;Full|2|Pl;Zlata liest Jack London, guckt fleissig TV, schwärmt für Michael Jackson, « Guns ' n Roses » und « New Kids on the Block » .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
42;VVFIN;ADJD;sehen;9;NZZ_1996_11_16_a218_seg6_s1;11;Full|3|Sg|Pres|Ind;"Und zieht ihn zum Altare ; Der Knabe sieht sich fleissig vor, Dass er nach Bräuchen fahre .";prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
43;VVFIN;ADJD;versuchen;17;NZZ_1994_07_16_a9_seg4_s1;15;Full|3|Sg|Pres|Ind;dk. Wien, 15. Juli Nach dem Motto « am Abend wird der Faule fleissig » versucht der österreichische Nationalrat in seiner letzten Sitzungswoche vor der Sommerpause über hundert Tagesordnungspunkte über die Bühne zu bringen .;nd;nd;not of interest;;"wrong head; prädikativ; quotation";;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
44;VVFIN;ADJD;suchen;23;NZZ_1998_04_07_a63_seg5_s9;24;Full|3|Sg|Pres|Ind;"Geht es nach dem Willen der 1996 gegründeten Stiftung « Stelling van Amsterdam », dann wird sich das ändern ; sie sucht fleissig nach Sponsoren und sammelt Geld für die Renovierung der alten Festungsbauten, die das Verteidigungsministerium seit einigen Jahren gegen symbolische Preise abtritt .";prozess;agensorientiert;done;anim_like;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
45;VVINF;ADJD;schalten;22;NZZ_1994_10_25_a140_seg3_s3;21;Full|-2;Um einigermassen zügig vorwärtszukommen, darf man zudem wie bei den Sechszylindern die Drehzahl nicht allzusehr absinken lassen und muss fleissig schalten .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
46;VVFIN;ADJD;tragen;3;NZZ_1995_04_07_a1_seg6_s20;4;Full|3|Pl|Pres|Ind;Die Spanier tragen fleissig dazu bei, sind aber bei weitem nicht die einzigen und auch nicht immer die Schuldigen .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
47;VVPP;ADJD;werben;17;NZZ_1995_07_04_a37_seg3_s11;13;Full|Psp;Trotz den statistisch geringen Chancen an der Urne wird landauf und landab fleissig weiter für Unterschriften geworben .;prozess;agensorientiert;done;unknown;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
48;VVFIN;ADJD;drehen;21;NZZ_1999_11_25_a165_seg7_s15;27;Full|3|Sg|Pres|Ind;Während das Blut aber noch von Rinaldo Pazzis Leichnam tropft und auf den Flutlichtern vor dem Palazzo aufsprudelnd verdampft, dreht Thomas Harris am Fleischwolf schon fleissig weiter .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
49;VVFIN;ADJD;küssen;24;NZZ_1996_02_09_a21_seg6_s2;25;Full|3|Sg|Past|Ind;In Des Moines, der Hauptstadt Iowas, mischte sich der bärbeissige, zynische Sprüche liebende Politiker zwar tapfer unter das Volk und küsste fleissig wehrlose Kleinkinder, doch gerade jubelnd konnte er seine Botschaft nicht verkünden .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
50;VVFIN;ADJD;prüfen;23;NZZ_1999_02_15_a169_seg2_s19;22;Full|3|Pl|Past|Ind;Dabei sind wohl auch Fragen an die bisherigen Controller der Nationalliga erlaubt, die in den letzten Monaten für viel Geld fleissig prüften und dabei offenbar grössere Lücken oder andere Kunstgriffe in den Bilanzen übersahen, etwa bei Klubs wie dem SC Bern oder Kloten und in mehreren Nationalliga-B-Vereinen .;prozess;agensorientiert;done;anim;;frei;+;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
